mean,iTitleList,priceList,cNum,median,links,itemCount,cTitle
4.9125,"[['jak', 'and', 'daxter', 'precursor', 'legacy'], ['jak', 'and', 'daxter', 'precursor', 'legacy'], ['jak', 'and', 'daxter', 'precursor', 'legacy'], ['jak', 'and', 'daxter', 'precursor', 'legacy'], ['jak', 'and', 'daxter', 'precursor', 'legacy'], ['jak', 'and', 'daxter', 'precursor', 'legacy', '398'], ['jak', 'and', 'daxter', 'precursor', 'legacy', '12133'], ['jak', 'and', 'daxter', 'precursor', 'legacy']]",[ 8.   4.9 10.   2.9  4.8  2.   5.5  1.2],56,4.85,"['https://www.huuto.net/kohteet/ps2-sis-ohjeet-jak-and-daxter-the-precursor-legacy/521785047', 'https://www.huuto.net/kohteet/ps2-peli-jak-and-daxter-the-precursor-legacy/521077127', 'https://www.huuto.net/kohteet/ps2-jak-and-daxter-the-precursor-legacy/524795289', 'https://www.huuto.net/kohteet/jak-and-daxter-the-precursor-legacy-ps2/525445163', 'https://www.huuto.net/kohteet/jak-and-daxter--the-precursor-legacy-ps2/525728636', 'https://www.huuto.net/kohteet/jak-and-daxter-the-precursor-legacy---ps2-398/523963838', 'https://www.huuto.net/kohteet/jak-and-daxter-the-precursor-legacy----ps2--12133/522154561', 'https://www.huuto.net/kohteet/jak-and-daxter-the-precursor-legacy---ps2/524864341']",8,"['jak', 'and', 'daxter', 'precursor', 'legacy', '398', '12133']"
6.0,"[['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['rayman', 'raving', 'rabbids'], ['ps', '2', 'rayman', 'raving', 'rabbids', 'pal'], ['rayman', 'raving', 'rabbids']]",[7.  7.  7.  7.  7.  7.  7.  7.  2.5 5.5 2.  7.  3.  8. ],57,7.0,"['https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/524094612', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/524212672', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/524316739', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/524714204', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/524329635', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/523618539', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/525338086', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/523567928', 'https://www.huuto.net/kohteet/rayman-raving-rabbids--ps2/525765234', 'https://www.huuto.net/kohteet/rayman-raving-rabbids---ps2/525740438', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/526220324', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/525116798', 'https://www.huuto.net/kohteet/ps-2-rayman-raving-rabbids-cib-pal/525508117', 'https://www.huuto.net/kohteet/rayman-raving-rabbids-ps2/526354497']",14,"['rayman', 'raving', 'rabbids', 'ps', '2', 'pal']"
4.022222222222222,"[['brothers', 'arms', 'road', 'hill', '30'], ['brothers', 'arms', 'road', 'hill', '30', 'kartta'], ['brothers', 'arms', 'road', 'hill', '30'], ['brothers', 'arms', 'road', 'hill', '30'], ['brothers', 'arms', 'road', 'hill', '30'], ['ps', '2', 'brothers', 'arms', 'road', 'hill', '30', 'pal'], ['brothers', 'arms', 'road', 'hill', '30'], ['brothers', 'arms', 'road', 'hill', '30'], ['brothers', 'arms', 'road', 'hill', '30']]",[2.95 8.   2.95 5.   4.5  4.   3.8  3.   2.  ],58,3.8,"['https://www.huuto.net/kohteet/brothers-in-arms-road-to-hill-30-ps2-ale--40/521607339', 'https://www.huuto.net/kohteet/brothers-in-arms-road-to-hill-30-ps2--kartta/521617280', 'https://www.huuto.net/kohteet/brothers-in-arms-road-to-hill-30-ps2-ale--40/521058793', 'https://www.huuto.net/kohteet/ps2-brothers-in-arms---road-to-hill-30/525199661', 'https://www.huuto.net/kohteet/ps2-brothers-in-arms---road-to-hill-30/525200011', 'https://www.huuto.net/kohteet/ps-2-brothers-in-arms-road-to-hill-30-cib-pal-ei-hv/525511222', 'https://www.huuto.net/kohteet/brothers-in-arms-road-to-hill-30-ps2/526245219', 'https://www.huuto.net/kohteet/brothers-in-arms---road-to-hill-30/525933387', 'https://www.huuto.net/kohteet/brothers-in-arms-road-to-hill-30-ps2/523869399']",9,"['brothers', 'arms', 'road', 'hill', '30', 'kartta', 'ps', '2', 'pal']"
10.0,"[['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit'], ['simpsonit']]",[10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.],59,10.0,"['https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/520168757', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/521823103', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/522693004', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/524736329', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/522585486', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/524409774', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/523822184', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/525488741', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/524261314', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/526314111', 'https://www.huuto.net/kohteet/simpsonit---videopeli-ps2/520453009']",11,['simpsonit']
2.6944444444444446,"[['fifa', 'street'], ['fifa', 'street', '7491'], ['fifa', 'street'], ['fifa', 'street'], ['fifa', 'street'], ['ps', '2', 'fifa', 'street', 'pal'], ['fifa', 'street'], ['fifa', 'street', '2', '35', '263'], ['fifa', 'street', 'playstation', '2']]",[3.   3.   1.75 1.75 1.75 3.   3.   4.5  2.5 ],60,3.0,"['https://www.huuto.net/kohteet/fifa-street-ps2-suomijulkaisu/524117884', 'https://www.huuto.net/kohteet/fifa-street--ps2--7491/523774916', 'https://www.huuto.net/kohteet/fifa-street-ps2-ale--40/521378305', 'https://www.huuto.net/kohteet/fifa-street-ps2-ale--40/521059300', 'https://www.huuto.net/kohteet/fifa-street-ps2-ale--40/521058241', 'https://www.huuto.net/kohteet/ps-2-fifa-street-cib-pal-ei-hv/526057587', 'https://www.huuto.net/kohteet/ps2-peli-fifa-street/520345287', 'https://www.huuto.net/kohteet/fifa-street-235263ps2/525530914', 'https://www.huuto.net/kohteet/fifa-street-playstation-2/523844794']",9,"['fifa', 'street', '7491', 'ps', '2', 'pal', '35', '263', 'playstation']"
8.421052631578947,"[['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'platinum'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy'], ['lego', 'star', 'wars', 'ii', 'trilogy']]","[10.   10.   10.   10.   10.   10.   10.   10.    5.   10.   10.   10.
  5.95  4.8   5.8   5.95 10.    2.5  10.  ]",61,10.0,"['https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/520102993', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/522235110', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/524141092', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/524726637', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/524232030', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/524456343', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/525214650', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/523821231', 'https://www.huuto.net/kohteet/lego-star-wars-ii-platinum-ps2-peli/525950747', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/523049934', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/525625370', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/526141926', 'https://www.huuto.net/kohteet/lego-star-wars-ii-the-original-trilogy-ps2-ale--40/523743380', 'https://www.huuto.net/kohteet/lego-star-wars-ii-the-original-trilogy-ps2/525910975', 'https://www.huuto.net/kohteet/lego-star-wars-ii-the-original-trilogy-ps2/526247705', 'https://www.huuto.net/kohteet/lego-star-wars-ii-the-original-trilogy-ps2/524417252', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/523731237', 'https://www.huuto.net/kohteet/lego-star-wars-ii-the-original-trilogy-ps2/525327182', 'https://www.huuto.net/kohteet/lego-star-wars-ii---the-original-trilogy-ps2/525061772']",19,"['lego', 'star', 'wars', 'ii', 'trilogy', 'platinum']"
10.490348837209304,"[['total', 'overdose'], ['constantine'], ['incredibles'], ['charlottes', 'web'], ['play', 'station', '2', 'pelilevy', 'nro', '49'], ['worms', 'blast'], ['dogeball', 'playstation', '2'], ['play', 'station', '2', 'pelilevy', 'nro', '78'], ['g', 'force'], ['eternal', 'ring'], ['code', 'samurai'], ['bombastic'], ['transworld', 'surf'], ['xiaolin', 'showdown'], ['amplitude'], ['ww2', 'tank', 'battles', 'hyvä'], ['celebrity', 'deathmatch'], ['play', 'station', '2', 'pelilevy', 'nro', '66'], ['kessen', 'iii'], ['worms', 'blast'], ['pipemania', 'playstation', '2'], ['arcade'], ['eternal', 'quest'], ['dance', 'factory'], ['kessen'], ['driven'], ['code', 'samurai', 'ps', 'ii'], ['play', 'station', '2', 'pelilevy', 'nro', '48'], ['daemon', 'summoner'], ['7', 'blades'], ['sniper', 'elite'], ['mojo', 'pal'], ['epsn', 'nhl', 'hockey'], ['iridium', 'runners', '8591'], ['robocop'], ['onimusha', '3'], ['defender'], ['dodgeball'], ['headhunter'], ['madden', '2001'], ['fantavision', 'pal'], ['daemon', 'summoner'], ['dead', 'rights'], ['megaman', 'x8'], ['sword', 'samurai'], ['iridium', 'runners'], ['gungriffon', 'blaze'], ['sky', 'odyssey'], ['teen', 'titans', 'pal', 'sinetöity'], ['digital', 'devil', 'saga', '2'], ['crusty', 'demons', 'pal', 'sinetöity'], ['slim', 'virtalähde'], ['dodgeball', 'pal'], ['truck', 'racer'], ['kinetic', 'combat'], ['thrillville'], ['speed', 'racer'], ['dance', 'factory'], ['warriors'], ['paddington', 'bear'], ['iron', 'man'], ['xiaolin', 'showdown', 'playstation', '2'], ['ssx'], ['mystic', 'heroes'], ['xiii'], ['play', 'station', '2', 'pelilevy', 'nro', '68'], ['powerdrome'], ['kessen'], ['buzz', 'megavisa'], ['grazy', 'frog', 'racer'], ['defender'], ['doomsday', 'racers'], ['celebrity', 'deathmatch'], ['hulk', 'platinum'], ['g', 'surfers'], ['ace', 'lightning'], ['red', 'baron'], ['speed', 'racer'], ['mxrider', '10256'], ['trapt', 'harvinainen'], ['shox'], ['play', 'station', '2', 'pelilevy', 'nro', '45'], ['search', 'destroy'], ['gladius'], ['constantine'], ['maze', 'action']]","[10.   10.    1.95 10.17  5.    4.    7.2   5.    2.   14.   10.   14.
  5.   16.   10.   20.    8.    5.   19.   12.5  18.68  8.5  10.    3.95
 19.    4.    9.    5.   18.   16.   18.    5.    2.95  6.5  17.   26.
  9.95  4.    4.8   4.   13.6  18.   15.   30.    8.   11.9   4.9   6.
 21.6  22.9  23.5   6.9  14.5   5.    5.    4.5   5.    6.   22.   14.9
 10.    9.92 10.   17.   10.    5.    5.9   5.   19.    6.    5.    7.
  4.8   4.    5.    8.   14.    5.    3.5  39.9   5.    5.    8.   17.
  4.8  10.  ]",62,8.25,"['https://www.huuto.net/kohteet/total-overdose-ps2/522430352', 'https://www.huuto.net/kohteet/constantine-ps2/522460595', 'https://www.huuto.net/kohteet/the-incredibles-ps2--40-ale/521379084', 'https://www.huuto.net/kohteet/charlottes-web-ps2--peli-ale/522718306', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-49/523563649', 'https://www.huuto.net/kohteet/worms-blast-ps2-peli/521077152', 'https://www.huuto.net/kohteet/dogeball-playstation-2--peli/521945913', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-78/523671579', 'https://www.huuto.net/kohteet/g-force-cib-ps2/521788177', 'https://www.huuto.net/kohteet/eternal-ring-ps2/520108368', 'https://www.huuto.net/kohteet/code-of-the-samurai-ps2/524220030', 'https://www.huuto.net/kohteet/bombastic-ps2/524247575', 'https://www.huuto.net/kohteet/transworld-surf-ps2/524117882', 'https://www.huuto.net/kohteet/xiaolin-showdown-ps2/524156757', 'https://www.huuto.net/kohteet/amplitude-ps2/524354220', 'https://www.huuto.net/kohteet/ww2-tank-battles-ps2-cib-hyva-kunto/520608883', 'https://www.huuto.net/kohteet/celebrity-deathmatch-ps2/524149182', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-66/523899048', 'https://www.huuto.net/kohteet/kessen-iii-ps2/524407936', 'https://www.huuto.net/kohteet/ps2-worms-blast-sispostikulut/524954530', 'https://www.huuto.net/kohteet/pipemania-playstation-2-ale/524968627', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-the-arcade/524210187', 'https://www.huuto.net/kohteet/eternal-quest-ps2/524618183', 'https://www.huuto.net/kohteet/dance-factory-ps2--40/524417110', 'https://www.huuto.net/kohteet/kessen-ps2/524406914', 'https://www.huuto.net/kohteet/ps2-driven/524711135', 'https://www.huuto.net/kohteet/code-of-the-samurai--ps-ii---peli-/524407403', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-48/523671720', 'https://www.huuto.net/kohteet/daemon-summoner-ps2/524659669', 'https://www.huuto.net/kohteet/7-blades-ps2/524706465', 'https://www.huuto.net/kohteet/sniper-elite-ps2/524655304', 'https://www.huuto.net/kohteet/mojo-----ps2---cib_pal/522568819', 'https://www.huuto.net/kohteet/epsn-nhl-hockey-ps2-ale--40/522142044', 'https://www.huuto.net/kohteet/iridium-runners---ps2--8591/525027565', 'https://www.huuto.net/kohteet/robocop---ps2/525048861', 'https://www.huuto.net/kohteet/onimusha-3-ps2-suomijulkaisu/525050331', 'https://www.huuto.net/kohteet/ps2-defender/524738534', 'https://www.huuto.net/kohteet/dodgeball---ps2/525094483', 'https://www.huuto.net/kohteet/headhunter-ps2/525532479', 'https://www.huuto.net/kohteet/ps2-madden-2001/525199000', 'https://www.huuto.net/kohteet/-fantavision-ps2-pal-lue-kuvaus/524005388', 'https://www.huuto.net/kohteet/daemon-summoner-ps2/525292449', 'https://www.huuto.net/kohteet/dead-to-rights-ps2/523615343', 'https://www.huuto.net/kohteet/megaman-x8-ps2/523916016', 'https://www.huuto.net/kohteet/sword-of-the-samurai-ps2/524009624', 'https://www.huuto.net/kohteet/iridium-runners-ps2-peli/525352376', 'https://www.huuto.net/kohteet/ps2-peli-gungriffon-blaze/525338243', 'https://www.huuto.net/kohteet/ps2-sky-odyssey/525356053', 'https://www.huuto.net/kohteet/-teen-titans-ps2-pal-uusi_sinetoity-lue-kuvaus/525405053', 'https://www.huuto.net/kohteet/ps2---digital-devil-saga-2-uusi/525377929', 'https://www.huuto.net/kohteet/-crusty-demons-ps2-pal-sinetoity-lue-kuvaus/525404807', 'https://www.huuto.net/kohteet/ps2-slim-virtalahde/525425108', 'https://www.huuto.net/kohteet/-dodgeball-ps2-pal-uusi-lue-kuvaus/524001911', 'https://www.huuto.net/kohteet/truck-racer-ps2/524718856', 'https://www.huuto.net/kohteet/ps2---kinetic-combat---uudenveroinen/525154077', 'https://www.huuto.net/kohteet/ps2-thrillville-cib/525324366', 'https://www.huuto.net/kohteet/ps2-speed-racer-uudenveroinen/521878715', 'https://www.huuto.net/kohteet/uusi-ps2-dance-factory/525497609', 'https://www.huuto.net/kohteet/the-warriors-ps2/525497373', 'https://www.huuto.net/kohteet/paddington-bear-ps2-peli/523489709', 'https://www.huuto.net/kohteet/iron-man-ps2/523823680', 'https://www.huuto.net/kohteet/xiaolin-showdown-playstation-2--peli/525353008', 'https://www.huuto.net/kohteet/ssx-ps2/525404804', 'https://www.huuto.net/kohteet/mystic-heroes-ps2/523974590', 'https://www.huuto.net/kohteet/xiii-ps2/525732484', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-68/523566707', 'https://www.huuto.net/kohteet/powerdrome-ps2/523562462', 'https://www.huuto.net/kohteet/ps2-kessen/523676724', 'https://www.huuto.net/kohteet/buzz-megavisa-ps2/523935902', 'https://www.huuto.net/kohteet/ps2-grazy-frog-racer/522626507', 'https://www.huuto.net/kohteet/ps2-defender/521255840', 'https://www.huuto.net/kohteet/doomsday-racers-ps2/525567741', 'https://www.huuto.net/kohteet/celebrity-deathmatch-ps2/525621120', 'https://www.huuto.net/kohteet/ps2-hulk--ei-platinum-/520778079', 'https://www.huuto.net/kohteet/g-surfers-ps2/523592553', 'https://www.huuto.net/kohteet/ace-lightning-ps2/523989772', 'https://www.huuto.net/kohteet/red-baron-ps2/523977411', 'https://www.huuto.net/kohteet/ps2-speed-racer/521488380', 'https://www.huuto.net/kohteet/mxrider----ps2--10256/520565917', 'https://www.huuto.net/kohteet/trapt-ps2-uusi-harvinainen-ale/521607341', 'https://www.huuto.net/kohteet/shox--ps2/523929074', 'https://www.huuto.net/kohteet/play-station-2-pelilevy---nro-45/523898558', 'https://www.huuto.net/kohteet/search--destroy-ps2/523766708', 'https://www.huuto.net/kohteet/ps2-sis-ohjeet-gladius/521798583', 'https://www.huuto.net/kohteet/constantine-ps2/525724976', 'https://www.huuto.net/kohteet/maze-action-ps2/522582473']",86,"['total', 'overdose', 'constantine', 'incredibles', 'charlottes', 'web', 'play', 'station', '2', 'pelilevy', 'nro', '49', 'worms', 'blast', 'dogeball', 'playstation', '78', 'g', 'force', 'eternal', 'ring', 'code', 'samurai', 'bombastic', 'transworld', 'surf', 'xiaolin', 'showdown', 'amplitude', 'ww2', 'tank', 'battles', 'hyvä', 'celebrity', 'deathmatch', '66', 'kessen', 'iii', 'pipemania', 'arcade', 'quest', 'dance', 'factory', 'driven', 'ps', 'ii', '48', 'daemon', 'summoner', '7', 'blades', 'sniper', 'elite', 'mojo', 'pal', 'epsn', 'nhl', 'hockey', 'iridium', 'runners', '8591', 'robocop', 'onimusha', '3', 'defender', 'dodgeball', 'headhunter', 'madden', '2001', 'fantavision', 'dead', 'rights', 'megaman', 'x8', 'sword', 'gungriffon', 'blaze', 'sky', 'odyssey', 'teen', 'titans', 'sinetöity', 'digital', 'devil', 'saga', 'crusty', 'demons', 'slim', 'virtalähde', 'truck', 'racer', 'kinetic', 'combat', 'thrillville', 'speed', 'warriors', 'paddington', 'bear', 'iron', 'man', 'ssx', 'mystic', 'heroes', 'xiii', '68', 'powerdrome', 'buzz', 'megavisa', 'grazy', 'frog', 'doomsday', 'racers', 'hulk', 'platinum', 'surfers', 'ace', 'lightning', 'red', 'baron', 'mxrider', '10256', 'trapt', 'harvinainen', 'shox', '45', 'search', 'destroy', 'gladius', 'maze', 'action']"
25.75,"[['metal', 'gear', 'solid', '3', 'subsistence'], ['metal', 'gear', 'solid', '3', 'subsistence'], ['metal', 'gear', 'solid', '3', 'subsistence'], ['metal', 'gear', 'solid', '3']]",[34. 48. 15.  6.],63,24.5,"['https://www.huuto.net/kohteet/metal-gear-solid-3-subsistence--ps2/524638346', 'https://www.huuto.net/kohteet/metal-gear-solid-3-subsistence-ps2/526347052', 'https://www.huuto.net/kohteet/ps2-metal-gear-solid-3-subsistence/526054837', 'https://www.huuto.net/kohteet/metal-gear-solid-3/519865851']",4,"['metal', 'gear', 'solid', '3', 'subsistence']"
6.25,"[['socom', 'ii', 'u', 's', 'navy', 'seals'], ['socom', 'ii', 'u', 's', 'navy', 'seals']]",[4.5 8. ],64,6.25,"['https://www.huuto.net/kohteet/ps2-socom-ii-us-navy-seals/522626908', 'https://www.huuto.net/kohteet/socom-ii-us-navy-seals-ps2/526157711']",2,"['socom', 'ii', 'u', 's', 'navy', 'seals']"
9.861363636363636,"[['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3', 'avaamaton'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3', 'platinum'], ['jak', '3'], ['ps', '2', 'jak', '3', 'pal'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3'], ['jak', '3', 'platinum'], ['jak', '3']]","[10.   11.   11.   11.   10.   10.   20.   11.   10.    9.    8.   10.
  4.    9.95 10.   11.   10.   10.   10.   10.    6.    5.  ]",65,10.0,"['https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/520711619', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/520158777', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/522463749', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/524297258', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/524714000', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/525330124', 'https://www.huuto.net/kohteet/ps2-jak-3-avaamaton/522518857', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/520046900', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/521880914', 'https://www.huuto.net/kohteet/jak-3-ps2/524795270', 'https://www.huuto.net/kohteet/ps2-peli-jak-3-platinum-sispostikulut/524654110', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/525210319', 'https://www.huuto.net/kohteet/ps-2-jak-3-cib-pal-ei-hv/525735279', 'https://www.huuto.net/kohteet/ps2-jak-3/520630798', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/520922308', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/526228076', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/520890122', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/525838810', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/525885229', 'https://www.huuto.net/kohteet/jak-3-ps2-suomijulkaisu/526320419', 'https://www.huuto.net/kohteet/jak-3-platinum-ps2/524354423', 'https://www.huuto.net/kohteet/jak-3/526316687']",22,"['jak', '3', 'avaamaton', 'platinum', 'ps', '2', 'pal']"
